Datetime,rsi_1m,macd_pct_1m,ema_cross_1m,atr_pct_1m,ret_1,ret_5,smc_bias_1m,zone_dist_atr,at_zone,high,low,close,label,label_bars
2026-06-23 01:00:00,0.6993501411076756,0.0740666983402121,1.0,0.0628622057582108,0.0008612436604975,0.001937464380985,1,6.465290872394445,0,1730.8499755859375,1729.300048828125,1730.7900390625,1,1
2026-06-23 01:01:00,0.7439605764585328,0.0899288902010509,1.0,0.068495407638011,0.001022143090041,0.0029190463281008,1,7.419027653796711,0,1733.260009765625,1730.989990234375,1732.56005859375,0,1
2026-06-23 01:02:00,0.6459830696314367,0.0937464386891041,1.0,0.0759621587533331,-0.0009701648141273,0.0015784662246076,1,5.41847440593878,0,1733.8599853515625,1730.8800048828125,1730.8800048828125,0,4
2026-06-23 01:03:00,0.6521485971620119,0.0965566184757552,1.0,0.0763045430583201,0.0001212956435407,0.0019833366187,1,5.55245995397271,0,1731.5999755859375,1730.199951171875,1731.0899658203125,0,3
2026-06-23 01:04:00,0.6384612123458523,0.0965743400804073,1.0,0.07420648205709,-0.0001386449440614,0.0008958726358905,1,5.52338822131934,0,1731.6099853515625,1730.800048828125,1730.8499755859375,0,2
2026-06-23 01:05:00,0.6059356039626235,0.0928809671613527,1.0,0.071612115279976,-0.0003293411651164,-0.0002947121897234,1,5.265403441452034,0,1730.6300048828125,1730.199951171875,1730.280029296875,0,10
2026-06-23 01:06:00,0.5591127506704779,0.0849356214932037,1.0,0.0707019863401358,-0.0005029324127674,-0.0018197876925318,1,4.624346379382099,0,1730.4200439453125,1729.4100341796875,1729.4100341796875,0,10
2026-06-23 01:07:00,0.6034853959961552,0.0830463913708858,1.0,0.0718812444927081,0.000676257401257,-0.0001733654771474,1,2.6367591755282547,0,1730.8399658203125,1729.3199462890625,1730.5799560546875,0,10
2026-06-23 01:08:00,0.6114088455449381,0.0816689578053354,1.0,0.0717735960430882,0.0001271705351184,-0.0001674905855697,1,2.463206446860222,0,1731.800048828125,1730.800048828125,1730.800048828125,0,10
2026-06-23 01:09:00,0.6159151933910928,0.0802148382236639,1.0,0.0708515279860264,6.932687451310926e-05,4.048123300481876e-05,1,2.3972451417140506,0,1731.77001953125,1730.75,1730.9200439453125,0,5
2026-06-23 01:10:00,0.6120892125110738,0.0778917908030816,1.0,0.0694245631682623,-3.4698099386609726e-05,0.0003351242987346,1,2.496583874592865,0,1731.4000244140625,1730.52001953125,1730.8599853515625,0,4
2026-06-23 01:11:00,0.5987538845781536,0.0742689452993085,1.0,0.0658767396991979,-0.0001155279593758,0.0007225287521261,1,2.8067225852793216,0,1730.9300537109375,1730.5899658203125,1730.6600341796875,0,10
2026-06-23 01:12:00,0.5992246175836691,0.0706228431668454,1.0,0.0631518897947355,5.783768319389537e-06,5.205511918848771e-05,1,4.733406435038615,0,1730.9000244140625,1730.4200439453125,1730.6700439453125,1,10
2026-06-23 01:13:00,0.5711104265462237,0.0651787151892614,1.0,0.0615029447319893,-0.0002253801076781,-0.0003004955236081,0,3.90258602672149,0,1730.52001953125,1729.97998046875,1730.280029296875,1,9
2026-06-23 01:14:00,0.5803484244377419,0.060935539673985,1.0,0.0605301167744144,9.820001912608234e-05,-0.0002716223789951,0,4.127143592781828,0,1730.47998046875,1729.6500244140625,1730.449951171875,1,8
2026-06-23 01:15:00,0.6025929617431673,0.0587979925800409,1.0,0.059329605668651,0.0002369242796085,0.0,0,4.608945592699296,0,1731.1800537109375,1730.4200439453125,1730.8599853515625,0,4
2026-06-23 01:16:00,0.6159594176509386,0.057608405567488,1.0,0.0583018517348449,0.0001444264407544,0.0002599544001302,0,4.937219437451736,0,1731.199951171875,1730.4200439453125,1731.1099853515625,0,2
2026-06-23 01:17:00,0.5919429722536934,0.0547449794401029,1.0,0.0565395780549808,-0.0001617759419429,9.239468986788069e-05,0,4.805778765073631,0,1731.239990234375,1730.6600341796875,1730.8299560546875,0,1
2026-06-23 01:18:00,0.5747119122143811,0.0509547108291012,1.0,0.0565517917592538,-0.0001155299638613,0.0002022448336846,0,4.60099361969636,0,1730.6300048828125,1729.8499755859375,1730.6300048828125,0,1
2026-06-23 01:19:00,0.5415951017019757,0.0456120273001225,1.0,0.0567764297306295,-0.0002253853225564,-0.0001213405079978,0,4.1868080193892485,0,1730.5999755859375,1729.5999755859375,1730.239990234375,1,3
2026-06-23 01:20:00,0.5415951017019757,0.0408973701557041,1.0,0.0554870770203657,0.0,-0.0003582647876063,0,4.284096839724341,0,1730.4000244140625,1729.72998046875,1730.239990234375,1,2
2026-06-23 01:21:00,0.6307982434990784,0.0432031865829956,1.0,0.0583704992102688,0.0008146037289993,0.0003119125006385,0,5.464158373278472,0,1731.9100341796875,1730.5999755859375,1731.6500244140625,0,3
2026-06-23 01:22:00,0.6619482014253196,0.0473826573064731,1.0,0.0620163558065202,0.0003579731148199,0.0008316615574015,0,5.718207703014942,0,1733.550048828125,1732.1500244140625,1732.27001953125,0,1
2026-06-23 01:23:00,0.5832997011519204,0.0459168423233628,1.0,0.0637230249371944,-0.0005312614941876,0.0004159300270751,0,4.734090812655373,0,1732.489990234375,1731.010009765625,1731.3499755859375,0,10
2026-06-23 01:24:00,0.5114577835459019,0.0395948863056482,1.0,0.0668839533131318,-0.0005835356784587,5.777967117293059e-05,0,3.367469454863223,0,1732.199951171875,1730.3399658203125,1730.3399658203125,1,8
2026-06-23 01:25:00,0.5721449799720202,0.0391245157410337,1.0,0.0666061643875148,0.0006240052210442,0.0006817848922171,0,4.315970283302261,0,1731.4200439453125,1730.3199462890625,1731.4200439453125,0,10
2026-06-23 01:26:00,0.5432105212746154,0.0363571149408563,1.0,0.0646288551757088,-0.0002484129314002,-0.0003812317681823,0,4.06470556865695,0,1731.300048828125,1730.75,1730.989990234375,0,9
2026-06-23 01:27:00,0.5500480779572005,0.0343175961868757,1.0,0.0630203732973173,6.931926754383255e-05,-0.0006698856154585,0,3.735253047796747,0,1731.5899658203125,1730.8599853515625,1731.1099853515625,0,8
2026-06-23 01:28:00,0.5680406244761452,0.0337533231978443,1.0,0.0611074814779704,0.0001790936638563,4.046954258551949e-05,0,4.144544067553802,0,1731.5999755859375,1730.969970703125,1731.4200439453125,0,6
2026-06-23 01:29:00,0.5955641761490209,0.0351789772742158,1.0,0.059572612920644,0.000282959017241,0.0009069642382852,1,4.725038604844115,0,1731.9100341796875,1731.219970703125,1731.9100341796875,0,1
2026-06-23 01:30:00,0.54447379971204,0.0328289912317893,1.0,0.0599597810549801,-0.0003869563541574,-0.0001039973369163,0,4.050860611850314,0,1731.719970703125,1730.7900390625,1731.239990234375,0,5
2026-06-23 01:31:00,0.6181774667298477,0.0370241391957219,1.0,0.0614035909198327,0.0008083562296183,0.0009527718241022,1,5.268346834895032,0,1732.6400146484375,1731.3900146484375,1732.6400146484375,0,2
2026-06-23 01:32:00,0.6292513008802796,0.0410090449171594,1.0,0.0594415374854221,0.0001385017159947,0.0010219542725531,1,5.674480154496735,0,1732.8900146484375,1732.300048828125,1732.8800048828125,0,1
2026-06-23 01:33:00,0.5498242061939321,0.038582763535834,1.0,0.063645434680401,-0.0006407489251252,0.0002021116835715,0,4.295996956980199,0,1733.0,1730.9599609375,1731.77001953125,0,1
2026-06-23 01:34:00,0.4659448340181603,0.0294753087707526,1.0,0.0652177305877699,-0.0008491860432835,-0.000930033376953,0,2.893357453453964,0,1731.300048828125,1730.300048828125,1730.300048828125,0,1
2026-06-23 01:35:00,0.38186309497175,0.0129102311279164,1.0,0.0692249168088667,-0.0011392331551682,-0.0016823101779639,-1,1.082342476136113,0,1729.8499755859375,1728.219970703125,1728.3299560546875,0,1
2026-06-23 01:36:00,0.325922581071016,-0.0082809181770912,1.0,0.0715433527610643,-0.0010072536677157,-0.003497920075298,-1,0.3602785775505959,1,1728.0999755859375,1726.5899658203125,1726.5899658203125,0,9
2026-06-23 01:37:00,0.3131472934720736,-0.0268853695944355,1.0,0.0711264492978523,-0.0002606350203846,-0.0038970568116774,-1,0.728971509549278,0,1726.8800048828125,1725.75,1726.1400146484375,0,8
2026-06-23 01:38:00,0.3150768723018139,-0.0410139382425238,1.0,0.0687346276995506,1.7396639563571625e-05,-0.0032389112469886,-1,1.115745258858117,0,1726.1700439453125,1725.52001953125,1726.1700439453125,0,7
2026-06-23 01:39:00,0.3583819819060201,-0.0485015448415314,1.0,0.0678124130070315,0.0003880219759055,-0.0020017032277994,-1,0.5583920556994304,0,1726.989990234375,1726.02001953125,1726.8399658203125,0,1
2026-06-23 01:40:00,0.3250170981135761,-0.0585276588698492,1.0,0.0692137136107998,-0.0005850601518764,-0.0014475302245076,-1,1.3929494790082069,0,1727.0699462890625,1725.5699462890625,1725.8299560546875,1,1
2026-06-23 01:41:00,0.4446471053081288,-0.0555932797280644,-1.0,0.0752255494234048,0.001256601661618,0.000816325104826,-1,0.3893772147936267,1,1728.43994140625,1725.77001953125,1728.0,0,2
2026-06-23 01:42:00,0.4164424835148844,-0.056298144372412,-1.0,0.0731092017659019,-0.0004457124697054,0.0006312476555052,-1,0.2089614961845667,1,1727.9000244140625,1727.219970703125,1727.22998046875,0,3
2026-06-23 01:43:00,0.4220813178403274,-0.0556778841538048,-1.0,0.07280341211091,6.367527843398335e-05,0.0006775262943756,-1,0.0102546452069235,1,1727.5899658203125,1726.4000244140625,1727.3399658203125,0,1
